accident_ticker,died_of_age_ticker,died,new_borns,birth_ticker,death_ticker,population_num
10,3,"['Eileen Comnick', 'Mary Denko', 'Darrell Denko', 'Johnathan Comnick', 'Jackie Comnick', 'Kathy Comnick', 'Julie Comnick', 'Carita Denko', 'Michael Comnick', 'Pamela Comnick', 'Evelyn Comnick', 'Herbert Comnick', 'Joseph Comnick']",['Tracy Comnick'],1,13,798
3,2,"['Jennifer Comnick', 'Walter Comnick', 'Thomas Comnick', 'Rodney Comnick', 'Nancy Comnick']","['Mary Comnick', 'Jennifer Comnick', 'Amy Comnick', 'Sofia Comnick', 'Allen Comnick', 'Clara Comnick', 'Catherine Comnick', 'Robert Comnick', 'Heather Comnick', 'Corey Denko', 'Nancy Comnick', 'Darryl Comnick', 'James Comnick', 'Monique Comnick', 'Aaron Comnick', 'Monique Comnick', 'Joyce Comnick', 'Luis Comnick', 'Rene Comnick', 'Bonnie Comnick', 'Evelyn Denko', 'Michael Comnick', 'Mary Comnick', 'Sean Comnick', 'Danielle Comnick', 'Rose Comnick', 'James Comnick', 'Melissa Comnick', 'Justin Comnick', 'Andrea Comnick', 'Velma Comnick', 'Mary Comnick', 'Diane Comnick', 'Elsie Comnick', 'Bernard Comnick', 'Bonnie Comnick', 'Rosa Comnick', 'Jeremy Comnick', 'Karen Comnick', 'Garland Comnick', 'Larry Comnick', 'Genevieve Denko', 'Kevin Comnick', 'Jerome Comnick', 'Rachel Comnick', 'Winston Comnick', 'Anna Comnick', 'Rufus Comnick', 'Frances Denko', 'John Comnick', 'Nicole Comnick', 'Gregory Comnick', 'Antionette Comnick', 'Valrie Denko', 'Kathyrn Denko', 'Michael Comnick']",56,5,786
14,2,"['Paul Comnick', 'Debbie Comnick', 'Tamara Comnick', 'Arthur Comnick', 'Luke Comnick', 'Kim Comnick', 'John Comnick', 'Doris Comnick', 'Stephanie Comnick', 'Leonard Comnick', 'Michele Comnick', 'Mary Comnick', 'Shawn Comnick', 'Robert Comnick', 'John Comnick', 'Cleo Comnick']",[],0,16,837
3,4,"['Betty Comnick', 'Jack Comnick', 'Stephanie Comnick', 'Angel Comnick', 'Benjamin Comnick', 'David Comnick', 'Margaret Comnick']","['Mary Comnick', 'Donald Comnick', 'Cesar Comnick', 'Elizabeth Comnick', 'Lee Comnick', 'Gerardo Comnick', 'Nathan Comnick', 'Betty Comnick', 'Leslie Comnick', 'Larry Comnick', 'Henry Comnick', 'Jewel Comnick', 'Melvin Comnick', 'George Comnick', 'Donald Denko', 'Tonya Comnick', 'Mark Comnick', 'Charmaine Comnick', 'Kimberly Comnick', 'Aileen Denko', 'Myrna Comnick', 'Carrie Comnick', 'Jerry Comnick', 'Charles Comnick', 'Jessica Comnick', 'Marcus Comnick', 'Kathryn Denko', 'William Comnick', 'Gene Comnick', 'Andrea Comnick', 'Marcus Comnick', 'Leroy Comnick', 'Tina Comnick', 'Steve Comnick', 'Floyd Comnick', 'James Comnick', 'Andrew Comnick', 'Augusta Comnick', 'Carl Comnick', 'Marjorie Comnick', 'Dolores Comnick', 'Roberta Comnick', 'Norman Comnick', 'Ollie Comnick', 'Irene Comnick', 'George Comnick', 'Bonnie Comnick', 'Nicole Comnick', 'Leslie Comnick', 'Eric Comnick', 'Eric Comnick', 'Thomas Comnick', 'Ida Comnick', 'Michael Comnick', 'Belinda Comnick', 'Nancy Comnick', 'Marlo Comnick', 'Allen Comnick', 'Charles Comnick']",59,7,821
15,7,"['Barbara Comnick', 'Nicole Comnick', 'Felicia Comnick', 'Nichole Comnick', 'Merle Comnick', 'Robert Comnick', 'Alicia Comnick', 'Michael Comnick', 'John Comnick', 'Kenneth Denko', 'Edward Denko', 'Camille Comnick', 'Archie Denko', 'Sean Denko', 'Clara Comnick', 'Refugio Comnick', 'Amber Comnick', 'Seth Comnick', 'Heather Comnick', 'Shirlene Comnick', 'Kimberly Comnick', 'Floyd Comnick']",[],0,22,873
10,4,"['Stacie Denko', 'Annette Comnick', 'Ashley Comnick', 'Raymond Comnick', 'Bertram Comnick', 'Mary Denko', 'Erika Comnick', 'Armando Denko', 'Robert Comnick', 'Eileen Comnick', 'Keith Comnick', 'Harvey Comnick', 'Kate Comnick', 'Andrea Comnick']","['Amanda Comnick', 'Roy Denko', 'Ronald Comnick', 'Marvin Comnick', 'Sophia Comnick', 'Hortencia Comnick', 'Thomas Denko', 'Betty Comnick', 'Linda Denko', 'Lucas Comnick', 'Karen Comnick', 'Philip Comnick', 'Tracy Comnick', 'Keith Denko', 'Emery Comnick', 'William Comnick', 'Aletha Comnick', 'David Comnick', 'James Comnick', 'Javier Comnick', 'Peter Comnick', 'Sharon Comnick', 'Dolores Comnick', 'Tammy Comnick', 'Henry Comnick', 'Gregory Comnick', 'Donald Denko', 'Janice Denko', 'Wayne Comnick', 'Juana Comnick', 'Benito Comnick', 'Kiara Comnick', 'Howard Comnick', 'Kevin Comnick', 'Joelle Comnick', 'Anthony Comnick', 'David Comnick', 'Jennifer Comnick', 'Richard Comnick', 'Ruby Comnick', 'William Comnick', 'Frankie Comnick', 'Ann Comnick', 'Cynthia Comnick', 'Kathy Comnick', 'Donald Comnick', 'James Comnick', 'Frances Denko', 'Joan Comnick', 'Artie Comnick', 'Maryann Comnick', 'Deann Comnick', 'Amy Comnick', 'Michael Comnick', 'Brittany Denko', 'Edith Comnick', 'Gary Comnick', 'Michael Comnick', 'Ryan Denko', 'Alejandra Comnick', 'Rob Denko']",61,14,851
6,6,"['Robert Comnick', 'Luis Comnick', 'Robert Comnick', 'Teresa Comnick', 'Larry Comnick', 'Sophie Comnick', 'Dion Comnick', 'Michael Comnick', 'Mary Comnick', 'Garland Comnick', 'Mary Denko', 'William Comnick']",[],0,12,898
8,3,"['Jennifer Comnick', 'Bruce Comnick', 'Victor Comnick', 'Juan Denko', 'Juanita Comnick', 'Stacey Comnick', 'Virginia Comnick', 'Ryan Denko', 'Belinda Comnick', 'Dolores Comnick', 'Anthony Comnick']","['Cynthia Comnick', 'Alejandra Comnick', 'Bruce Comnick', 'Howard Denko', 'Delcie Comnick', 'Michael Denko', 'Barbara Comnick', 'Raymond Denko', 'Rita Comnick', 'Claudia Comnick', 'Rosalind Comnick', 'Lindsay Comnick', 'Angelo Comnick', 'Benny Comnick', 'David Comnick', 'Tammy Comnick', 'Edwin Comnick', 'Heidi Comnick', 'Ronald Comnick', 'Jennifer Comnick', 'Justin Comnick', 'Joseph Comnick', 'James Comnick', 'Josh Comnick', 'Joseph Comnick', 'Brenda Comnick', 'Paul Denko', 'Jerome Comnick', 'Mark Comnick', 'Antonia Denko', 'James Comnick', 'Jason Comnick', 'Anita Comnick', 'Sam Comnick', 'Peter Comnick', 'Stephen Comnick', 'Octavio Comnick', 'Geoffrey Comnick', 'Michael Comnick', 'Russell Comnick', 'Margaret Comnick', 'Lillian Comnick', 'Frederick Denko', 'Richard Comnick', 'Robert Comnick', 'Christopher Comnick', 'John Comnick', 'Althea Comnick', 'James Comnick', 'Lynn Comnick', 'Fred Comnick', 'John Comnick', 'Louis Comnick']",53,11,886
8,7,"['James Denko', 'Johnny Comnick', 'Charles Comnick', 'Todd Comnick', 'Janae Comnick', 'Michael Comnick', 'David Comnick', 'Chris Comnick', 'Eugene Comnick', 'Todd Comnick', 'Lester Comnick', 'Chad Comnick', 'Dean Denko', 'Heather Comnick', 'Donald Denko']",[],0,15,928
10,3,"['Marie Denko', 'Barbara Comnick', 'Lois Comnick', 'Carl Comnick', 'Mark Comnick', 'Eric Comnick', 'Chad Comnick', 'Carl Comnick', 'Barbara Comnick', 'William Comnick', 'David Comnick', 'Faustino Comnick', 'Jerome Comnick']","['Cherly Comnick', 'Jo Comnick', 'Judith Comnick', 'Roberta Comnick', 'Marco Comnick', 'Cynthia Comnick', 'Craig Comnick', 'Jo Comnick', 'Maria Comnick', 'Joyce Comnick', 'Daniel Comnick', 'Ann Comnick', 'Carl Comnick', 'John Comnick', 'James Comnick', 'Gregory Comnick', 'Terry Comnick', 'Patricia Comnick', 'Margarita Comnick', 'Virginia Comnick', 'Bradley Comnick', 'Maria Comnick', 'Hector Comnick', 'Naomi Comnick', 'Lanelle Comnick', 'Paul Comnick', 'Roger Comnick', 'Andrea Comnick', 'Mary Comnick', 'Richelle Comnick', 'Melody Comnick', 'Matthew Comnick', 'David Comnick', 'Kyle Denko', 'Rebecca Comnick']",35,13,913
8,6,"['Francis Comnick', 'Angie Comnick', 'Michelle Comnick', 'Richard Denko', 'Danny Denko', 'Martin Denko', 'Kenneth Comnick', 'Erica Comnick', 'Ronnie Comnick', 'Wendi Denko', 'Charles Comnick', 'Lewis Comnick', 'Heidi Comnick', 'John Comnick']","['Mary Denko', 'Kathy Comnick', 'Robert Comnick', 'Richard Comnick', 'Norman Comnick', 'Alfred Comnick', 'Ellen Comnick']",7,14,935
10,6,"['Oliver Comnick', 'Lisa Comnick', 'Veronica Comnick', 'Janice Denko', 'Staci Comnick', 'Kim Comnick', 'Lucy Comnick', 'Marianne Comnick', 'Joyce Comnick', 'Jannie Comnick', 'Gary Comnick', 'John Comnick', 'Ashley Comnick', 'Patricia Comnick', 'Darryl Comnick', 'Nathan Comnick']","['Bertha Comnick', 'Viola Comnick', 'Heather Comnick', 'Bryan Comnick', 'Sharyn Comnick', 'Sophie Comnick', 'Carol Comnick', 'Geraldine Comnick', 'Kenneth Comnick', 'Leon Comnick', 'Jennifer Comnick', 'Melissa Comnick', 'Janice Comnick', 'Lawrence Comnick', 'Jerry Comnick', 'Jeff Comnick', 'Frances Comnick', 'Juan Comnick']",18,16,928
7,8,"['Charles Comnick', 'Kenneth Comnick', 'Tammy Comnick', 'Charles Comnick', 'Jean Comnick', 'Donna Comnick', 'Mary Comnick', 'Nikki Comnick', 'Micah Comnick', 'Sarah Comnick', 'Michael Comnick', 'Sharon Comnick', 'Louis Comnick', 'Joyce Comnick', 'Margarita Comnick']","['Ryan Comnick', 'Timothy Comnick', 'David Comnick', 'Melissa Comnick', 'Nell Comnick', 'Daniel Comnick', 'Albert Comnick', 'Jewell Comnick', 'Jon Comnick', 'Jose Comnick', 'John Comnick', 'Linda Comnick', 'Virginia Comnick', 'James Denko', 'William Comnick', 'Robert Comnick', 'Jesus Comnick']",17,15,930
11,6,"['Thomas Comnick', 'Kristin Comnick', 'Ann Denko', 'James Comnick', 'Suzanne Denko', 'Eric Comnick', 'Arthur Denko', 'Mark Comnick', 'Jaclyn Comnick', 'Rebecca Comnick', 'Kesha Comnick', 'Michael Comnick', 'Thomas Denko', 'Nancy Comnick', 'Claudia Comnick', 'Fred Comnick', 'Roberta Comnick']","['Dennis Comnick', 'Sheila Comnick', 'Lester Denko', 'Ruth Comnick', 'Joyce Comnick', 'David Comnick', 'Charles Comnick']",7,17,932
7,3,"['Genevieve Denko', 'Stephine Denko', 'Eve Comnick', 'Joshua Comnick', 'Rosa Comnick', 'Brenda Denko', 'Rosemary Denko', 'Susan Comnick', 'Sid Comnick', 'James Comnick']","['Mary Comnick', 'Lisa Comnick', 'Ofelia Comnick', 'Dwight Comnick', 'Laura Denko', 'Jennifer Comnick', 'Jennifer Comnick', 'Barbara Comnick', 'Eduardo Denko', 'Lillian Denko', 'Isaac Comnick', 'Alice Comnick', 'Carlos Comnick', 'Mary Comnick', 'David Comnick', 'Eric Comnick', 'Catherine Comnick', 'Mary Comnick', 'Ervin Comnick', 'Mark Denko', 'Gretchen Comnick', 'Kennith Comnick', 'Justin Comnick', 'David Denko', 'Michael Denko', 'Elizabeth Comnick', 'William Comnick', 'Jessica Comnick', 'Mary Comnick', 'Janice Comnick', 'Wm Comnick', 'Carmen Comnick', 'Gary Comnick', 'Margaret Comnick', 'Lisa Denko', 'Sarah Denko', 'Isaac Comnick']",37,10,922
7,4,"['Kimberly Denko', 'Rene Comnick', 'John Denko', 'Lonnie Comnick', 'Lisabeth Comnick', 'Jesse Comnick', 'Mario Comnick', 'Patricia Comnick', 'Monique Comnick', 'Peter Comnick', 'Sophie Comnick']","['Marcus Denko', 'Frank Comnick', 'Alex Denko', 'Jaime Comnick', 'Kirk Denko']",5,11,949
10,5,"['Jason Denko', 'Pamela Comnick', 'Mark Denko', 'Gary Comnick', 'Antonio Denko', 'Thomas Comnick', 'Robert Comnick', 'Sammy Comnick', 'Stephen Comnick', 'Dennis Comnick', 'Irene Comnick', 'Elizabeth Comnick', 'Amanda Comnick', 'Alejandra Comnick', 'James Comnick']","['Richard Comnick', 'Nathanial Comnick', 'Veronika Comnick', 'Carlos Comnick', 'Jose Comnick', 'Darrell Comnick', 'Janice Denko', 'Leonard Comnick', 'Timothy Comnick', 'Leta Denko', 'Marvin Comnick', 'Myrtle Comnick', 'Issac Comnick', 'Helen Comnick', 'Conrad Comnick', 'George Comnick', 'Claire Comnick', 'Larry Comnick', 'Tawnya Comnick', 'Junior Comnick', 'Danielle Comnick', 'Catherine Comnick', 'Erika Comnick', 'Becky Comnick', 'Melissa Comnick', 'Gloria Comnick', 'Francis Denko', 'Jerold Comnick', 'Royce Comnick', 'Richard Comnick', 'Sharon Comnick', 'Jeffery Comnick', 'William Comnick', 'Martha Comnick', 'Jacquelyn Comnick', 'Edna Comnick', 'William Comnick', 'Pedro Comnick', 'Jose Comnick', 'Barb Comnick', 'Jeanine Comnick', 'Herbert Comnick', 'Daniel Comnick', 'Frank Comnick', 'Gary Comnick', 'Georgina Comnick', 'John Comnick', 'John Comnick', 'Mary Comnick', 'Roy Comnick', 'Troy Comnick', 'Elia Comnick', 'Sarah Comnick', 'Evelyn Comnick', 'Michael Comnick', 'Kelly Comnick', 'Christina Comnick', 'Terry Comnick', 'Stephanie Comnick', 'Kristina Comnick']",60,15,943
13,5,"['Edward Denko', 'William Denko', 'Eddie Comnick', 'Joseph Comnick', 'Soledad Comnick', 'Sonja Comnick', 'Eric Denko', 'Bobby Denko', 'Wendy Comnick', 'Tomas Denko', 'Oliver Comnick', 'Martha Comnick', 'Doreen Comnick', 'Dawn Comnick', 'Rob Denko', 'Mark Comnick', 'Kirk Denko', 'Tawnya Comnick']",[],0,18,988
13,4,"['Haley Denko', 'Norma Denko', 'Christine Comnick', 'Dan Denko', 'Robert Comnick', 'Richard Denko', 'Genoveva Comnick', 'Alvin Denko', 'Mary Denko', 'Kathryn Denko', 'Brittany Denko', 'Michael Comnick', 'Robert Comnick', 'Lanelle Comnick', 'Heather Comnick', 'Veronika Comnick', 'Junior Comnick']","['Dale Comnick', 'Theresa Comnick', 'Antonia Comnick', 'Lloyd Comnick', 'Michael Comnick', 'Lucille Comnick', 'Ana Comnick', 'Antonio Comnick', 'Jay Denko', 'Terry Comnick', 'Andrew Comnick', 'Ernest Comnick', 'Patricia Comnick', 'Harlan Comnick', 'Jennifer Comnick', 'Robert Comnick', 'Jesus Comnick', 'Warren Comnick', 'Richard Comnick', 'Maria Comnick', 'Ellen Comnick', 'Eugene Comnick', 'Geoffrey Comnick', 'Ricky Comnick', 'Michael Comnick', 'Kathy Comnick', 'Daisy Comnick', 'Janet Comnick', 'John Comnick', 'Janice Comnick', 'Amy Comnick', 'Rita Comnick', 'Joe Comnick', 'Michael Comnick', 'Agustin Comnick', 'Leticia Comnick', 'Christopher Comnick', 'Carrie Comnick', 'Milton Comnick', 'Maura Comnick', 'Elizabeth Comnick', 'Jennifer Comnick', 'Marie Comnick', 'Megan Comnick', 'John Comnick', 'Ernesto Comnick', 'Rebecca Comnick', 'Barbara Comnick', 'Karin Comnick', 'Vincent Comnick', 'Beulah Denko', 'Christine Comnick', 'Catrina Comnick', 'Michael Comnick', 'Kurt Comnick', 'Stephen Comnick', 'Edwin Comnick', 'Patricia Comnick', 'Maxine Comnick', 'Susan Comnick', 'Larry Comnick', 'Margaret Comnick', 'Carol Comnick', 'Paul Comnick', 'Frederick Comnick', 'Wayne Comnick', 'Linda Comnick', 'Joe Comnick', 'Issac Comnick', 'Alfred Comnick', 'Stanley Comnick', 'Nicholas Comnick', 'Lois Comnick', 'Alexa Comnick']",74,17,970
9,7,"['Stacey Comnick', 'Delma Comnick', 'Matthew Denko', 'John Comnick', 'Nancy Comnick', 'Guy Comnick', 'Graham Comnick', 'Miguel Denko', 'Jeremiah Comnick', 'Teresa Comnick', 'Kenneth Comnick', 'Denise Comnick', 'Marvin Comnick', 'Jennifer Comnick', 'Alfred Comnick', 'Alexa Comnick']",[],0,16,1027
8,4,"['Angela Comnick', 'David Comnick', 'Mark Comnick', 'Dennis Denko', 'Lisa Denko', 'Derrick Comnick', 'Edward Comnick', 'Albert Comnick', 'Joseph Comnick', 'Jesus Comnick', 'Catherine Comnick', 'Theresa Comnick']","['William Denko', 'Lucretia Comnick', 'Harry Comnick', 'Maureen Comnick', 'Michael Comnick', 'Gary Comnick', 'Gary Comnick', 'Jessica Comnick', 'John Comnick', 'Guadalupe Comnick', 'Douglas Comnick', 'Judith Comnick', 'Nancy Comnick', 'Alex Comnick', 'John Comnick', 'Beatrice Comnick', 'Louise Comnick', 'Maureen Comnick', 'Kari Comnick', 'Sue Comnick', 'Jeffrey Comnick', 'Alice Comnick', 'Joseph Comnick', 'Cathy Comnick', 'Jesse Denko', 'Jason Comnick', 'Victoria Comnick', 'Cynthia Comnick', 'Sarah Comnick', 'Elizabeth Comnick', 'Matthew Comnick', 'Ann Comnick', 'Gabriel Comnick', 'Larry Comnick', 'Bernard Comnick', 'Doris Comnick', 'Kathryn Comnick', 'Jim Comnick', 'Susanna Comnick', 'Hassan Comnick', 'Rose Comnick', 'Margaret Comnick', 'Ruth Comnick', 'Nancy Comnick', 'Edward Comnick', 'Debra Comnick', 'Tia Comnick', 'Arthur Comnick', 'Michel Comnick', 'Roy Comnick', 'Dena Comnick', 'Jamie Comnick', 'Angelique Comnick', 'John Comnick', 'Howard Comnick', 'Steven Comnick', 'Gerald Comnick', 'Jeffrey Denko', 'Mark Comnick', 'David Comnick', 'James Comnick', 'Martha Comnick', 'Marcia Comnick', 'Beverly Comnick', 'Julie Comnick', 'Georgia Comnick', 'Janice Comnick', 'Michael Comnick', 'Demetrius Denko', 'Judith Comnick', 'Vito Comnick', 'James Comnick', 'Vincent Comnick', 'Tammy Denko', 'Rhonda Comnick', 'Jerry Denko', 'Samantha Denko', 'Ryan Comnick', 'Woodrow Comnick', 'Tina Comnick', 'Willie Comnick']",81,12,1011
8,6,"['Sophia Comnick', 'Augustine Comnick', 'Gilbert Comnick', 'Donna Comnick', 'James Comnick', 'Larry Comnick', 'Jamie Comnick', 'Kelly Comnick', 'Della Comnick', 'Amanda Comnick', 'David Denko', 'Linda Comnick', 'Destiny Comnick', 'Eduardo Denko']",[],0,14,1080
8,4,"['Kristi Denko', 'Iris Comnick', 'Robert Comnick', 'Donna Comnick', 'Michael Comnick', 'Mary Denko', 'Cyndi Comnick', 'Roy Denko', 'Tammy Comnick', 'Carl Comnick', 'Daniel Comnick', 'Megan Comnick']","['Janet Comnick', 'Leigh Comnick', 'Carolyn Comnick', 'David Comnick', 'Alfred Denko', 'Therese Comnick', 'Nancy Comnick', 'Therese Comnick', 'Sharon Comnick', 'James Comnick', 'John Comnick', 'Frederic Comnick', 'Sharee Comnick', 'Ruth Denko', 'Karen Comnick', 'Ronald Comnick', 'Maria Comnick', 'Deanna Comnick', 'Ronnie Comnick', 'William Comnick', 'William Comnick', 'Laura Comnick', 'Delores Denko', 'Marvin Comnick', 'Richard Comnick', 'Kevin Comnick', 'Leslie Comnick', 'Christopher Comnick', 'Wanda Comnick', 'Doris Comnick', 'Veronica Comnick', 'Kasey Denko', 'Donald Comnick', 'Mae Comnick', 'Gene Comnick', 'Jose Comnick', 'Deborah Comnick', 'Ruby Comnick', 'Sheryl Comnick', 'Ramona Comnick', 'Hayley Denko', 'Teri Comnick', 'Cynthia Comnick', 'Mark Comnick', 'Alice Comnick', 'Mark Comnick', 'Kathryn Comnick', 'Maria Denko', 'Tommy Comnick', 'Judy Comnick', 'Laurie Comnick', 'Charlie Comnick', 'Robert Comnick', 'Jerome Comnick', 'Robert Comnick', 'Nanci Comnick', 'Richard Comnick', 'William Comnick', 'Erma Comnick', 'Scott Comnick', 'Elaine Comnick']",61,12,1066
13,6,"['John Comnick', 'John Comnick', 'Reba Denko', 'Amy Comnick', 'Michael Comnick', 'Pearl Comnick', 'Toya Denko', 'Heather Comnick', 'Dean Comnick', 'Virginia Comnick', 'Anna Comnick', 'David Comnick', 'James Comnick', 'Herbert Comnick', 'Frank Comnick', 'Harry Comnick', 'Sarah Comnick', 'Michael Comnick', 'Karen Comnick']",[],0,19,1115
5,9,"['Eric Comnick', 'Lucille Comnick', 'Diane Comnick', 'Jewell Comnick', 'Christopher Comnick', 'Troy Comnick', 'Bobby Comnick', 'Eddie Comnick', 'John Comnick', 'Norman Comnick', 'Robert Comnick', 'Nathan Comnick', 'Kevin Comnick', 'Leslie Comnick']","['Glenn Comnick', 'Ora Comnick', 'Suzanne Comnick', 'Graig Comnick', 'Darnell Comnick', 'Willis Comnick', 'Thomas Comnick', 'Ricardo Comnick', 'Catherine Comnick', 'Catherine Comnick', 'Rosa Comnick', 'Cynthia Comnick', 'Tonja Comnick', 'Larry Comnick', 'Anderson Comnick', 'Dorene Comnick', 'Deborah Comnick', 'Matthew Comnick', 'Charisse Denko', 'Albert Comnick', 'William Comnick', 'Eleanor Comnick', 'Nathan Denko', 'Marybeth Comnick', 'James Comnick', 'Roger Comnick', 'Whitney Comnick', 'Kourtney Comnick', 'Meridith Comnick', 'Samantha Comnick', 'Cheryl Comnick', 'James Comnick', 'Bessie Comnick', 'James Comnick', 'Lora Denko', 'Monica Denko', 'Florence Comnick', 'James Comnick', 'Ralph Comnick', 'Frances Comnick', 'Mia Comnick', 'Jack Comnick', 'Nina Comnick', 'Jose Comnick', 'John Denko', 'Lakeisha Comnick', 'Rebecca Comnick', 'Maria Comnick', 'Evelia Comnick', 'Roy Comnick', 'Louis Comnick', 'Raymond Comnick', 'Gina Comnick', 'Wanda Comnick', 'Velma Comnick']",55,14,1096
14,11,"['Maurice Comnick', 'Keith Comnick', 'Polly Comnick', 'Emory Comnick', 'Tanya Comnick', 'Willie Comnick', 'Grace Comnick', 'Christine Comnick', 'Carlos Comnick', 'Jeremy Comnick', 'Raul Comnick', 'Lamar Comnick', 'Trevor Comnick', 'Floyd Comnick', 'Josie Comnick', 'Andrew Denko', 'April Comnick', 'David Comnick', 'Donald Comnick', 'Jennifer Comnick', 'Jennifer Comnick', 'Barb Comnick', 'John Comnick', 'Sue Comnick', 'Jesse Denko']","['Robert Comnick', 'Maria Comnick', 'Susan Comnick']",3,25,1137
9,3,"['Jon Comnick', 'Marshall Comnick', 'Freda Comnick', 'Frieda Comnick', 'Kraig Comnick', 'Mary Comnick', 'Leroy Comnick', 'Thomas Denko', 'Becky Comnick', 'Ellen Comnick', 'William Comnick', 'Susan Comnick']","['Leo Comnick', 'Sherri Denko', 'Corey Denko', 'Doris Comnick', 'Marcelino Denko', 'John Comnick', 'Charles Comnick', 'Robert Comnick', 'Alex Comnick', 'Mark Comnick', 'James Denko', 'Carrie Comnick', 'Daisy Denko', 'Nicholas Denko', 'Julio Comnick', 'Robert Comnick', 'John Comnick', 'Lois Denko', 'Lisa Comnick', 'David Comnick', 'Jeremy Comnick', 'Anna Comnick', 'Alison Denko', 'Jerome Denko', 'Chun Denko', 'Mark Comnick', 'Ilene Comnick', 'Lynn Comnick', 'Eric Comnick', 'Beverly Comnick', 'Joseph Comnick', 'Betty Comnick', 'Darryl Comnick', 'Donella Comnick', 'Richard Comnick', 'Don Comnick', 'Collin Comnick']",37,12,1115
9,11,"['Dionne Denko', 'Patricia Denko', 'Linda Comnick', 'Lee Comnick', 'Shannon Comnick', 'Jim Comnick', 'Clifford Comnick', 'William Denko', 'John Comnick', 'John Comnick', 'Maria Comnick', 'Tracey Comnick', 'Michael Comnick', 'Allan Denko', 'Robert Comnick', 'Ryan Comnick', 'Ursula Comnick', 'Delcie Comnick', 'Timothy Comnick', 'Frances Comnick']","['Lori Comnick', 'William Comnick', 'Miles Comnick', 'Ronald Comnick', 'Erik Comnick', 'Ellis Comnick', 'Erica Comnick', 'Anne Comnick']",8,20,1140
4,7,"['Virginia Denko', 'Norman Comnick', 'Elizabeth Comnick', 'Doyle Denko', 'Rosa Denko', 'Sharon Denko', 'Joseph Comnick', 'Mary Comnick', 'Charmaine Comnick', 'Maxine Comnick', 'Jessica Comnick']","['Rocky Comnick', 'Robert Denko', 'Jessica Comnick', 'Barbara Comnick', 'Thomas Denko', 'Robin Comnick', 'Annmarie Comnick', 'Kathleen Denko', 'Bernice Comnick', 'Michael Comnick', 'Luz Comnick', 'Marlene Comnick', 'Elizabeth Comnick', 'Charlie Comnick', 'Natalia Comnick', 'Nathan Comnick', 'Mark Denko', 'Robert Comnick', 'Erica Comnick', 'Nola Comnick', 'Robert Comnick', 'Carl Comnick', 'Tammy Comnick', 'John Comnick', 'William Denko', 'Susan Comnick', 'Carol Comnick', 'James Denko']",28,11,1128
12,4,"['Dorothy Denko', 'Alan Denko', 'Tina Comnick', 'Deanna Denko', 'Julie Comnick', 'Albert Comnick', 'Bruce Comnick', 'Carrie Comnick', 'Carl Comnick', 'Amy Comnick', 'Carol Comnick', 'David Comnick', 'Gretchen Comnick', 'Claire Comnick', 'Christina Comnick', 'Jeffrey Denko']","['Rita Comnick', 'James Comnick', 'Marylin Comnick', 'Sara Comnick', 'Svetlana Comnick', 'Gwendolyn Comnick', 'Derek Comnick', 'William Comnick', 'Kenneth Comnick', 'Dawn Comnick', 'Kelli Comnick', 'Michael Comnick', 'Jordan Comnick', 'Kenneth Comnick', 'Rebecca Comnick', 'Tiffany Comnick', 'Jose Denko', 'Jacob Comnick', 'Lillian Comnick', 'Mary Comnick', 'Shaina Comnick', 'Roberta Denko', 'Gary Comnick', 'Dane Denko', 'Larry Denko', 'Dennis Comnick']",26,16,1145
7,5,"['Ronald Denko', 'Juliane Comnick', 'Jesse Comnick', 'Timothy Comnick', 'Robert Comnick', 'William Denko', 'Wanda Comnick', 'Catherine Comnick', 'Russell Comnick', 'Janice Comnick', 'Melissa Comnick', 'Jesus Comnick']","['Angelic Denko', 'Robert Comnick', 'Robert Comnick', 'John Comnick', 'Lilian Comnick', 'Lewis Comnick', 'Thomas Comnick', 'Salvador Comnick', 'Martha Comnick', 'Joseph Denko']",10,12,1155
10,7,"['Victoria Comnick', 'Georgia Comnick', 'Annetta Comnick', 'David Comnick', 'Maggie Comnick', 'Robert Comnick', 'Guadalupe Comnick', 'Sidney Comnick', 'Anthony Comnick', 'Edwin Comnick', 'Jennifer Comnick', 'Linda Denko', 'Angelo Comnick', 'Lucretia Comnick', 'Angelique Comnick', 'Lori Comnick', 'Susan Comnick']","['John Comnick', 'Shannon Comnick', 'Laverne Denko', 'Kathryn Comnick', 'Roderick Comnick', 'Jacob Denko', 'Jennifer Comnick', 'Leilani Denko', 'Eileen Comnick', 'Diane Comnick', 'Tiffany Denko', 'Dean Comnick', 'James Comnick', 'Minnie Denko', 'William Comnick', 'Cathy Comnick', 'Tamra Denko', 'Roy Comnick', 'Michelle Comnick', 'Roland Denko', 'Adam Comnick', 'Eleanore Comnick', 'Neva Comnick', 'Marian Comnick', 'Albert Comnick', 'Georgia Comnick', 'Jessica Comnick', 'Mandy Denko', 'Jack Denko', 'Therese Comnick', 'Clyde Comnick', 'Robert Comnick', 'Angela Comnick', 'Gloria Comnick', 'Harry Comnick', 'Julie Comnick', 'John Comnick', 'Jeffrey Comnick', 'David Comnick', 'Selma Comnick', 'Eric Comnick', 'Virginia Comnick', 'Myron Comnick', 'Susan Comnick', 'Hope Comnick']",45,17,1153
